subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,err,errd,unin,unind,misc,corr,corrd,noresp
128,38,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,U,,0,0,1,1,0,0,0,0
128,44,6,8,SemRel,unint,unrel,sing,The dam by the musty factory,U,,0,0,1,1,0,0,0,0
129,2,10,1,SemRel,unint,rel,plur,The vase near the vibrant flowers,U,,0,0,1,1,0,0,0,0
129,4,24,1,SemRel,integ,rel,plur,The camera with the special lenses,U,,0,0,1,1,0,0,0,0
129,7,6,1,SemRel,unint,unrel,plur,The dam by the musty factories,U,,0,0,1,1,0,0,0,0
129,14,2,1,SemRel,integ,rel,sing,The cake with the colored candle,U,,0,0,1,1,0,0,0,0
129,69,11,1,SemRel,unint,rel,plur,The banana near the popular sundaes,U,,0,0,1,1,0,0,0,0
130,53,9,2,SemRel,unint,unrel,plur,The butler near the spoiled kids,U,,0,0,1,1,0,0,0,0
130,59,4,2,SemRel,integ,rel,sing,The coach for the disciplined athlete,U,,0,0,1,1,0,0,0,0
130,65,10,2,SemRel,unint,unrel,sing,The vase near the vibrant cover,U,,0,0,1,1,0,0,0,0
130,67,5,2,SemRel,integ,rel,sing,The tent with the sturdy pole,U,,0,0,1,1,0,0,0,0
130,72,20,2,SemRel,integ,unrel,plur,The hydrant with the bright reflectors,U,,0,0,1,1,0,0,0,0
130,91,17,2,SemRel,unint,rel,sing,The waitress by the impatient diner,U,,0,0,1,1,0,0,0,0
130,93,21,2,SemRel,integ,unrel,plur,The guitar with the faulty pedals,U,,0,0,1,1,0,0,0,0
131,5,21,3,SemRel,unint,rel,sing,The guitar near the faulty string,U,,0,0,1,1,0,0,0,0
131,22,9,3,SemRel,integ,rel,sing,The butler for the selfish millionaire,U,,0,0,1,1,0,0,0,0
131,30,6,3,SemRel,integ,rel,plur,The dam for the murky rivers,U,,0,0,1,1,0,0,0,0
131,83,10,3,SemRel,unint,unrel,plur,The vase near the vibrant covers,U,,0,0,1,1,0,0,0,0
131,88,5,3,SemRel,integ,rel,plur,The tent with the sturdy poles,U,,0,0,1,1,0,0,0,0
131,91,23,3,SemRel,integ,unrel,plur,The canoe with the weathered flags,U,,0,0,1,1,0,0,0,0
132,15,4,4,SemRel,integ,unrel,sing,The coach for the disruptive teenager,U,,0,0,1,1,0,0,0,0
132,26,16,4,SemRel,unint,unrel,sing,The eraser near the novelty pen,U,,0,0,1,1,0,0,0,0
132,37,6,4,SemRel,integ,unrel,sing,The dam for the musty factory,U,,0,0,1,1,0,0,0,0
132,42,14,4,SemRel,unint,unrel,plur,The caddy near the charismatic celebrities,U,,0,0,1,1,0,0,0,0
132,58,15,4,SemRel,unint,unrel,plur,The church near the giant driveways,U,,0,0,1,1,0,0,0,0
132,68,17,4,SemRel,unint,unrel,sing,The waitress by the impatient senior,U,,0,0,1,1,0,0,0,0
132,87,9,4,SemRel,integ,rel,plur,The butler for the selfish millionaires,U,,0,0,1,1,0,0,0,0
132,88,10,4,SemRel,integ,rel,sing,The vase with the vibrant flower,U,,0,0,1,1,0,0,0,0
133,2,15,5,SemRel,integ,rel,sing,The church with the giant cross,U,,0,0,1,1,0,0,0,0
133,9,6,5,SemRel,integ,unrel,plur,The dam for the musty factories,U,,0,0,1,1,0,0,0,0
133,15,8,5,SemRel,integ,unrel,sing,The fortress with the ancient farm,U,,0,0,1,1,0,0,0,0
133,19,3,5,SemRel,unint,rel,sing,The hammer by the rusty nail,U,,0,0,1,1,0,0,0,0
133,21,13,5,SemRel,integ,rel,sing,The bicycle with the warped tire,U,,0,0,1,1,0,0,0,0
133,28,18,5,SemRel,unint,unrel,plur,The table by the antique lamps,U,,0,0,1,1,0,0,0,0
133,40,14,5,SemRel,integ,rel,sing,The caddy for the charismatic golfer,U,,0,0,1,1,0,0,0,0
133,44,5,5,SemRel,integ,unrel,plur,The tent with the sturdy cushions,U,,0,0,1,1,0,0,0,0
133,77,23,5,SemRel,unint,rel,plur,The canoe near the weathered oars,U,,0,0,1,1,0,0,0,0
133,78,9,5,SemRel,integ,unrel,sing,The butler for the spoiled kid,U,,0,0,1,1,0,0,0,0
133,88,24,5,SemRel,unint,rel,plur,The camera by the special lenses,U,,0,0,1,1,0,0,0,0
133,92,4,5,SemRel,integ,unrel,plur,The coach for the disruptive teenagers,U,,0,0,1,1,0,0,0,0
133,94,20,5,SemRel,unint,unrel,sing,The hydrant near the bright reflector,U,,0,0,1,1,0,0,0,0
134,26,10,6,SemRel,integ,unrel,sing,The vase with the vibrant cover,U,,0,0,1,1,0,0,0,0
134,36,18,6,SemRel,integ,rel,sing,The table for the antique chair,U,,0,0,1,1,0,0,0,0
134,46,13,6,SemRel,integ,rel,plur,The bicycle with the warped tires,U,,0,0,1,1,0,0,0,0
134,47,16,6,SemRel,integ,rel,sing,The eraser for the novelty pencil,U,,0,0,1,1,0,0,0,0
134,50,5,6,SemRel,unint,rel,sing,The tent near the sturdy pole,U,,0,0,1,1,0,0,0,0
134,52,21,6,SemRel,unint,unrel,plur,The guitar near the faulty pedals,U,,0,0,1,1,0,0,0,0
134,64,6,6,SemRel,unint,rel,sing,The dam by the murky river,U,,0,0,1,1,0,0,0,0
135,1,14,7,SemRel,integ,unrel,sing,The caddy for the charismatic celebrity,U,,0,0,1,1,0,0,0,0
135,23,4,7,SemRel,unint,rel,plur,The coach near the disciplined athletes,U,,0,0,1,1,0,0,0,0
135,27,21,7,SemRel,integ,rel,sing,The guitar with the faulty string,U,,0,0,1,1,0,0,0,0
135,40,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,U,,0,0,1,1,0,0,0,0
135,89,9,7,SemRel,unint,rel,sing,The butler near the selfish millionaire,U,,0,0,1,1,0,0,0,0
136,24,22,8,SemRel,integ,rel,sing,The trainer for the confident boxer,U,,0,0,1,1,0,0,0,0
137,15,9,1,SemRel,unint,unrel,sing,The butler near the spoiled kid,U,,0,0,1,1,0,0,0,0
137,95,15,1,SemRel,unint,rel,sing,The church near the giant cross,U,,0,0,1,1,0,0,0,0
139,21,3,3,SemRel,integ,unrel,sing,The hammer for the rigid peg,U,,0,0,1,1,0,0,0,0
139,27,20,3,SemRel,unint,rel,sing,The hydrant near the bent hose,U,,0,0,1,1,0,0,0,0
139,41,1,3,SemRel,integ,unrel,sing,The envelope for the photo album,U,,0,0,1,1,0,0,0,0
139,52,5,3,SemRel,integ,rel,plur,The tent with the sturdy poles,U,,0,0,1,1,0,0,0,0
139,58,15,3,SemRel,unint,unrel,sing,The church near the giant driveway,U,,0,0,1,1,0,0,0,0
139,60,22,3,SemRel,integ,unrel,plur,The trainer for the confident actors,U,,0,0,1,1,0,0,0,0
139,62,8,3,SemRel,integ,rel,sing,The fortress with the ancient wall,U,,0,0,1,1,0,0,0,0
139,71,24,3,SemRel,integ,unrel,plur,The camera with the special manuals,U,,0,0,1,1,0,0,0,0
140,79,22,4,SemRel,unint,rel,sing,The trainer near the confident boxer,U,,0,0,1,1,0,0,0,0
141,8,4,5,SemRel,integ,unrel,plur,The coach for the disruptive teenagers,U,,0,0,1,1,0,0,0,0
141,16,6,5,SemRel,integ,unrel,plur,The dam for the musty factories,U,,0,0,1,1,0,0,0,0
141,29,20,5,SemRel,unint,unrel,sing,The hydrant near the bright reflector,U,,0,0,1,1,0,0,0,0
141,78,18,5,SemRel,unint,unrel,plur,The table by the antique lamps,U,,0,0,1,1,0,0,0,0
141,82,7,5,SemRel,integ,unrel,sing,The necklace with the colorful feather,U,,0,0,1,1,0,0,0,0
141,95,15,5,SemRel,integ,rel,sing,The church with the giant cross,U,,0,0,1,1,0,0,0,0
142,8,15,6,SemRel,integ,rel,plur,The church with the giant crosses,U,,0,0,1,1,0,0,0,0
142,17,12,6,SemRel,integ,unrel,sing,The bodyguard for the nervous jeweler,U,,0,0,1,1,0,0,0,0
142,49,5,6,SemRel,unint,rel,sing,The tent near the sturdy pole,U,,0,0,1,1,0,0,0,0
142,54,7,6,SemRel,integ,unrel,plur,The necklace with the colorful feathers,U,,0,0,1,1,0,0,0,0
142,89,6,6,SemRel,unint,rel,sing,The dam by the murky river,U,,0,0,1,1,0,0,0,0
142,94,24,6,SemRel,unint,unrel,sing,The camera by the special manual,U,,0,0,1,1,0,0,0,0
143,55,9,7,SemRel,unint,rel,sing,The butler near the selfish millionaire,U,,0,0,1,1,0,0,0,0
143,66,7,7,SemRel,unint,rel,sing,The necklace near the colorful diamond,U,,0,0,1,1,0,0,0,0
143,92,20,7,SemRel,integ,rel,sing,The hydrant with the bent hose,U,,0,0,1,1,0,0,0,0
144,1,8,4,SemRel,integ,rel,plur,The fortress with the ancient walls,U,,0,0,1,1,0,0,0,0
144,60,22,4,SemRel,unint,rel,sing,The trainer near the confident boxer,U,,0,0,1,1,0,0,0,0
144,81,14,4,SemRel,unint,unrel,plur,The caddy near the charismatic celebrities,U,,0,0,1,1,0,0,0,0
144,89,10,4,SemRel,integ,rel,sing,The vase with the vibrant flower,U,,0,0,1,1,0,0,0,0
144,90,9,4,SemRel,integ,rel,plur,The butler for the selfish millionaires,U,,0,0,1,1,0,0,0,0
145,17,24,1,SemRel,integ,rel,plur,The camera with the special lenses,U,,0,0,1,1,0,0,0,0
145,88,17,1,SemRel,integ,unrel,plur,The waitress for the impatient seniors,U,,0,0,1,1,0,0,0,0
145,94,10,1,SemRel,unint,rel,plur,The vase near the vibrant flowers,U,,0,0,1,1,0,0,0,0
146,2,5,2,SemRel,integ,rel,sing,The tent with the sturdy pole,U,,0,0,1,1,0,0,0,0
146,22,9,2,SemRel,unint,unrel,plur,The butler near the spoiled kids,U,,0,0,1,1,0,0,0,0
146,23,17,2,SemRel,unint,rel,sing,The waitress by the impatient diner,U,,0,0,1,1,0,0,0,0
146,49,14,2,SemRel,unint,rel,plur,The caddy near the charismatic golfers,U,,0,0,1,1,0,0,0,0
146,50,4,2,SemRel,integ,rel,sing,The coach for the disciplined athlete,U,,0,0,1,1,0,0,0,0
147,11,13,3,SemRel,unint,unrel,sing,The bicycle by the warped basket,U,,0,0,1,1,0,0,0,0
147,16,5,3,SemRel,integ,rel,plur,The tent with the sturdy poles,U,,0,0,1,1,0,0,0,0
147,19,3,3,SemRel,integ,unrel,sing,The hammer for the rigid peg,U,,0,0,1,1,0,0,0,0
147,73,14,3,SemRel,unint,unrel,sing,The caddy near the charismatic celebrity,U,,0,0,1,1,0,0,0,0
147,90,17,3,SemRel,unint,rel,plur,The waitress by the impatient diners,U,,0,0,1,1,0,0,0,0
148,10,10,4,SemRel,integ,rel,sing,The vase with the vibrant flower,U,,0,0,1,1,0,0,0,0
148,11,12,4,SemRel,integ,rel,sing,The bodyguard for the nervous actress,U,,0,0,1,1,0,0,0,0
148,28,4,4,SemRel,integ,unrel,sing,The coach for the disruptive teenager,U,,0,0,1,1,0,0,0,0
148,29,8,4,SemRel,integ,rel,plur,The fortress with the ancient walls,U,,0,0,1,1,0,0,0,0
148,34,22,4,SemRel,unint,rel,sing,The trainer near the confident boxer,U,,0,0,1,1,0,0,0,0
148,35,9,4,SemRel,integ,rel,plur,The butler for the selfish millionaires,U,,0,0,1,1,0,0,0,0
148,64,14,4,SemRel,unint,unrel,plur,The caddy near the charismatic celebrities,U,,0,0,1,1,0,0,0,0
148,82,20,4,SemRel,unint,rel,plur,The hydrant near the bent hoses,U,,0,0,1,1,0,0,0,0
148,83,23,4,SemRel,unint,rel,sing,The canoe near the weathered oar,U,,0,0,1,1,0,0,0,0
149,41,14,5,SemRel,integ,rel,sing,The caddy for the charismatic golfer,U,,0,0,1,1,0,0,0,0
149,88,9,5,SemRel,integ,unrel,sing,The butler for the spoiled kid,U,,0,0,1,1,0,0,0,0
150,35,16,6,SemRel,integ,rel,sing,The eraser for the novelty pencil,U,,0,0,1,1,0,0,0,0
150,36,5,6,SemRel,unint,rel,sing,The tent near the sturdy pole,U,,0,0,1,1,0,0,0,0
150,47,14,6,SemRel,integ,rel,plur,The caddy for the charismatic golfers,U,,0,0,1,1,0,0,0,0
150,71,20,6,SemRel,unint,unrel,plur,The hydrant near the bright reflectors,U,,0,0,1,1,0,0,0,0
150,72,21,6,SemRel,unint,unrel,plur,The guitar near the faulty pedals,U,,0,0,1,1,0,0,0,0
150,73,7,6,SemRel,integ,unrel,plur,The necklace with the colorful feathers,U,,0,0,1,1,0,0,0,0
150,75,19,6,SemRel,unint,unrel,plur,The resort near the elaborate gardens,U,,0,0,1,1,0,0,0,0
150,91,17,6,SemRel,integ,rel,sing,The waitress for the impatient diner,U,,0,0,1,1,0,0,0,0
150,94,23,6,SemRel,unint,unrel,sing,The canoe near the weathered flag,U,,0,0,1,1,0,0,0,0
151,6,20,7,SemRel,integ,rel,sing,The hydrant with the bent hose,U,,0,0,1,1,0,0,0,0
151,8,11,7,SemRel,integ,unrel,plur,The banana for the popular sandwiches,U,,0,0,1,1,0,0,0,0
152,9,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,U,,0,0,1,1,0,0,0,0
152,48,12,8,SemRel,unint,rel,sing,The bodyguard near the nervous actress,U,,0,0,1,1,0,0,0,0
152,50,4,8,SemRel,unint,unrel,sing,The coach near the disruptive teenager,U,,0,0,1,1,0,0,0,0
152,71,6,8,SemRel,unint,unrel,sing,The dam by the musty factory,U,,0,0,1,1,0,0,0,0
153,22,8,1,SemRel,unint,unrel,sing,The fortress near the ancient farm,U,,0,0,1,1,0,0,0,0
153,25,17,1,SemRel,integ,unrel,plur,The waitress for the impatient seniors,U,,0,0,1,1,0,0,0,0
153,26,9,1,SemRel,unint,unrel,sing,The butler near the spoiled kid,U,,0,0,1,1,0,0,0,0
153,30,21,1,SemRel,integ,unrel,sing,The guitar with the faulty pedal,U,,0,0,1,1,0,0,0,0
153,40,18,1,SemRel,integ,unrel,plur,The table for the antique lamps,U,,0,0,1,1,0,0,0,0
153,59,14,1,SemRel,unint,rel,sing,The caddy near the charismatic golfer,U,,0,0,1,1,0,0,0,0
153,75,20,1,SemRel,integ,unrel,sing,The hydrant with the bright reflector,U,,0,0,1,1,0,0,0,0
153,95,3,1,SemRel,integ,rel,sing,The hammer for the rusty nail,U,,0,0,1,1,0,0,0,0
154,12,22,2,SemRel,integ,unrel,sing,The trainer for the confident actor,U,,0,0,1,1,0,0,0,0
154,21,15,2,SemRel,unint,rel,plur,The church near the giant crosses,U,,0,0,1,1,0,0,0,0
154,28,12,2,SemRel,unint,unrel,sing,The bodyguard near the nervous jeweler,U,,0,0,1,1,0,0,0,0
154,31,9,2,SemRel,unint,unrel,plur,The butler near the spoiled kids,U,,0,0,1,1,0,0,0,0
154,89,6,2,SemRel,integ,rel,sing,The dam for the murky river,U,,0,0,1,1,0,0,0,0
155,26,5,3,SemRel,integ,rel,plur,The tent with the sturdy poles,U,,0,0,1,1,0,0,0,0
155,66,23,3,SemRel,integ,unrel,plur,The canoe with the weathered flags,U,,0,0,1,1,0,0,0,0
155,71,8,3,SemRel,integ,rel,sing,The fortress with the ancient wall,U,,0,0,1,1,0,0,0,0
156,20,24,4,SemRel,unint,rel,sing,The camera by the special lens,U,,0,0,1,1,0,0,0,0
156,52,20,4,SemRel,unint,rel,plur,The hydrant near the bent hoses,U,,0,0,1,1,0,0,0,0
156,66,14,4,SemRel,unint,unrel,plur,The caddy near the charismatic celebrities,U,,0,0,1,1,0,0,0,0
159,22,20,7,SemRel,integ,rel,sing,The hydrant with the bent hose,U,,0,0,1,1,0,0,0,0
159,42,21,7,SemRel,integ,rel,sing,The guitar with the faulty string,U,,0,0,1,1,0,0,0,0
159,73,2,7,SemRel,unint,unrel,sing,The cake by the candy figurine,U,,0,0,1,1,0,0,0,0
160,4,24,8,SemRel,integ,rel,sing,The camera with the special lens,U,,0,0,1,1,0,0,0,0
160,24,22,8,SemRel,integ,rel,sing,The trainer for the confident boxer,U,,0,0,1,1,0,0,0,0
160,33,20,8,SemRel,integ,rel,plur,The hydrant with the bent hoses,U,,0,0,1,1,0,0,0,0
160,56,17,8,SemRel,integ,unrel,sing,The waitress for the impatient senior,U,,0,0,1,1,0,0,0,0
160,82,1,8,SemRel,unint,unrel,plur,The envelope by the photo albums,U,,0,0,1,1,0,0,0,0
160,96,16,8,SemRel,integ,unrel,sing,The eraser for the novelty pen,U,,0,0,1,1,0,0,0,0
161,2,4,1,SemRel,unint,unrel,plur,The coach near the disruptive teenagers,U,,0,0,1,1,0,0,0,0
161,13,17,1,SemRel,integ,unrel,plur,The waitress for the impatient seniors,U,,0,0,1,1,0,0,0,0
161,24,9,1,SemRel,unint,unrel,sing,The butler near the spoiled kid,U,,0,0,1,1,0,0,0,0
161,52,13,1,SemRel,unint,rel,sing,The bicycle by the warped tire,U,,0,0,1,1,0,0,0,0
161,64,21,1,SemRel,integ,unrel,sing,The guitar with the faulty pedal,U,,0,0,1,1,0,0,0,0
162,42,4,2,SemRel,integ,rel,sing,The coach for the disciplined athlete,U,,0,0,1,1,0,0,0,0
162,70,12,2,SemRel,unint,unrel,sing,The bodyguard near the nervous jeweler,U,,0,0,1,1,0,0,0,0
163,5,23,3,SemRel,integ,unrel,plur,The canoe with the weathered flags,U,,0,0,1,1,0,0,0,0
163,36,10,3,SemRel,unint,unrel,plur,The vase near the vibrant covers,U,,0,0,1,1,0,0,0,0
165,15,2,5,SemRel,unint,rel,sing,The cake by the colored candle,U,,0,0,1,1,0,0,0,0
165,42,17,5,SemRel,unint,unrel,plur,The waitress by the impatient seniors,U,,0,0,1,1,0,0,0,0
165,52,21,5,SemRel,unint,unrel,sing,The guitar near the faulty pedal,U,,0,0,1,1,0,0,0,0
165,72,20,5,SemRel,unint,unrel,sing,The hydrant near the bright reflector,U,,0,0,1,1,0,0,0,0
165,82,16,5,SemRel,unint,unrel,plur,The eraser near the novelty pens,U,,0,0,1,1,0,0,0,0
166,12,6,6,SemRel,unint,rel,sing,The dam by the murky river,U,,0,0,1,1,0,0,0,0
166,17,13,6,SemRel,integ,rel,plur,The bicycle with the warped tires,U,,0,0,1,1,0,0,0,0
166,21,5,6,SemRel,unint,rel,sing,The tent near the sturdy pole,U,,0,0,1,1,0,0,0,0
166,35,20,6,SemRel,unint,unrel,plur,The hydrant near the bright reflectors,U,,0,0,1,1,0,0,0,0
166,62,21,6,SemRel,unint,unrel,plur,The guitar near the faulty pedals,U,,0,0,1,1,0,0,0,0
166,66,24,6,SemRel,unint,unrel,sing,The camera by the special manual,U,,0,0,1,1,0,0,0,0
166,75,10,6,SemRel,integ,unrel,sing,The vase with the vibrant cover,U,,0,0,1,1,0,0,0,0
166,92,15,6,SemRel,integ,rel,plur,The church with the giant crosses,U,,0,0,1,1,0,0,0,0
167,7,24,7,SemRel,unint,unrel,plur,The camera by the special manuals,U,,0,0,1,1,0,0,0,0
167,9,4,7,SemRel,unint,rel,plur,The coach near the disciplined athletes,U,,0,0,1,1,0,0,0,0
167,26,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,U,,0,0,1,1,0,0,0,0
167,30,11,7,SemRel,integ,unrel,plur,The banana for the popular sandwiches,U,,0,0,1,1,0,0,0,0
167,50,1,7,SemRel,unint,unrel,sing,The envelope by the photo album,U,,0,0,1,1,0,0,0,0
167,51,20,7,SemRel,integ,rel,sing,The hydrant with the bent hose,U,,0,0,1,1,0,0,0,0
167,62,3,7,SemRel,unint,unrel,sing,The hammer by the rigid peg,U,,0,0,1,1,0,0,0,0
167,94,5,7,SemRel,unint,rel,plur,The tent near the sturdy poles,U,,0,0,1,1,0,0,0,0
168,14,22,8,SemRel,integ,rel,sing,The trainer for the confident boxer,U,,0,0,1,1,0,0,0,0
168,15,13,8,SemRel,integ,unrel,plur,The bicycle with the warped baskets,U,,0,0,1,1,0,0,0,0
168,21,17,8,SemRel,integ,unrel,sing,The waitress for the impatient senior,U,,0,0,1,1,0,0,0,0
168,24,20,8,SemRel,integ,rel,plur,The hydrant with the bent hoses,U,,0,0,1,1,0,0,0,0
168,27,7,8,SemRel,unint,rel,plur,The necklace near the colorful diamonds,U,,0,0,1,1,0,0,0,0
168,28,24,8,SemRel,integ,rel,sing,The camera with the special lens,U,,0,0,1,1,0,0,0,0
168,30,10,8,SemRel,unint,rel,sing,The vase near the vibrant flower,U,,0,0,1,1,0,0,0,0
168,34,5,8,SemRel,unint,unrel,sing,The tent near the sturdy cushion,U,,0,0,1,1,0,0,0,0
168,41,16,8,SemRel,integ,unrel,sing,The eraser for the novelty pen,U,,0,0,1,1,0,0,0,0
168,48,18,8,SemRel,integ,unrel,sing,The table for the antique lamp,U,,0,0,1,1,0,0,0,0
168,63,6,8,SemRel,unint,unrel,sing,The dam by the musty factory,U,,0,0,1,1,0,0,0,0
168,77,21,8,SemRel,integ,rel,plur,The guitar with the faulty strings,U,,0,0,1,1,0,0,0,0
168,94,14,8,SemRel,integ,unrel,plur,The caddy for the charismatic celebrities,U,,0,0,1,1,0,0,0,0
169,31,2,1,SemRel,integ,rel,sing,The cake with the colored candle,U,,0,0,1,1,0,0,0,0
169,36,23,1,SemRel,integ,rel,plur,The canoe with the weathered oars,U,,0,0,1,1,0,0,0,0
169,50,21,1,SemRel,integ,unrel,sing,The guitar with the faulty pedal,U,,0,0,1,1,0,0,0,0
169,51,6,1,SemRel,unint,unrel,plur,The dam by the musty factories,U,,0,0,1,1,0,0,0,0
169,76,24,1,SemRel,integ,rel,plur,The camera with the special lenses,U,,0,0,1,1,0,0,0,0
170,42,3,2,SemRel,integ,rel,plur,The hammer for the rusty nails,U,,0,0,1,1,0,0,0,0
170,55,20,2,SemRel,integ,unrel,plur,The hydrant with the bright reflectors,U,,0,0,1,1,0,0,0,0
170,68,13,2,SemRel,unint,rel,plur,The bicycle by the warped tires,U,,0,0,1,1,0,0,0,0
170,69,17,2,SemRel,unint,rel,sing,The waitress by the impatient diner,U,,0,0,1,1,0,0,0,0
170,77,5,2,SemRel,integ,rel,sing,The tent with the sturdy pole,U,,0,0,1,1,0,0,0,0
171,63,11,3,SemRel,unint,unrel,plur,The banana near the popular sandwiches,U,,0,0,1,1,0,0,0,0
172,26,9,4,SemRel,integ,rel,plur,The butler for the selfish millionaires,U,,0,0,1,1,0,0,0,0
174,20,24,6,SemRel,unint,unrel,sing,The camera by the special manual,U,,0,0,1,1,0,0,0,0
175,10,24,7,SemRel,unint,unrel,plur,The camera by the special manuals,U,,0,0,1,1,0,0,0,0
175,12,16,7,SemRel,integ,rel,plur,The eraser for the novelty pencils,U,,0,0,1,1,0,0,0,0
175,23,13,7,SemRel,integ,unrel,sing,The bicycle with the warped basket,U,,0,0,1,1,0,0,0,0
175,25,23,7,SemRel,unint,unrel,plur,The canoe near the weathered flags,U,,0,0,1,1,0,0,0,0
175,42,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,U,,0,0,1,1,0,0,0,0
175,60,21,7,SemRel,integ,rel,sing,The guitar with the faulty string,U,,0,0,1,1,0,0,0,0
176,3,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,U,,0,0,1,1,0,0,0,0
176,11,12,8,SemRel,unint,rel,sing,The bodyguard near the nervous actress,U,,0,0,1,1,0,0,0,0
176,19,16,8,SemRel,integ,unrel,sing,The eraser for the novelty pen,U,,0,0,1,1,0,0,0,0
176,32,3,8,SemRel,unint,unrel,plur,The hammer by the rigid pegs,U,,0,0,1,1,0,0,0,0
176,64,4,8,SemRel,unint,unrel,sing,The coach near the disruptive teenager,U,,0,0,1,1,0,0,0,0
177,16,13,1,SemRel,unint,rel,sing,The bicycle by the warped tire,U,,0,0,1,1,0,0,0,0
177,24,17,1,SemRel,integ,unrel,plur,The waitress for the impatient seniors,U,,0,0,1,1,0,0,0,0
177,32,10,1,SemRel,unint,rel,plur,The vase near the vibrant flowers,U,,0,0,1,1,0,0,0,0
178,59,16,2,SemRel,unint,rel,sing,The eraser near the novelty pencil,U,,0,0,1,1,0,0,0,0
178,63,5,2,SemRel,integ,rel,sing,The tent with the sturdy pole,U,,0,0,1,1,0,0,0,0
179,9,23,3,SemRel,integ,unrel,plur,The canoe with the weathered flags,U,,0,0,1,1,0,0,0,0
179,10,14,3,SemRel,unint,unrel,sing,The caddy near the charismatic celebrity,U,,0,0,1,1,0,0,0,0
179,11,17,3,SemRel,unint,rel,plur,The waitress by the impatient diners,U,,0,0,1,1,0,0,0,0
179,27,18,3,SemRel,unint,rel,plur,The table by the antique chairs,U,,0,0,1,1,0,0,0,0
179,41,15,3,SemRel,unint,unrel,sing,The church near the giant driveway,U,,0,0,1,1,0,0,0,0
179,49,8,3,SemRel,integ,rel,sing,The fortress with the ancient wall,U,,0,0,1,1,0,0,0,0
179,54,13,3,SemRel,unint,unrel,sing,The bicycle by the warped basket,U,,0,0,1,1,0,0,0,0
179,65,1,3,SemRel,integ,unrel,sing,The envelope for the photo album,U,,0,0,1,1,0,0,0,0
179,73,4,3,SemRel,integ,rel,plur,The coach for the disciplined athletes,U,,0,0,1,1,0,0,0,0
179,76,3,3,SemRel,integ,unrel,sing,The hammer for the rigid peg,U,,0,0,1,1,0,0,0,0
179,80,22,3,SemRel,integ,unrel,plur,The trainer for the confident actors,U,,0,0,1,1,0,0,0,0
180,8,19,4,SemRel,unint,rel,plur,The resort near the elongated pools,U,,0,0,1,1,0,0,0,0
180,12,4,4,SemRel,integ,unrel,sing,The coach for the disruptive teenager,U,,0,0,1,1,0,0,0,0
180,21,11,4,SemRel,integ,rel,sing,The banana for the popular sundae,U,,0,0,1,1,0,0,0,0
180,24,2,4,SemRel,integ,unrel,plur,The cake with the candy figurines,U,,0,0,1,1,0,0,0,0
180,26,14,4,SemRel,unint,unrel,plur,The caddy near the charismatic celebrities,U,,0,0,1,1,0,0,0,0
180,27,8,4,SemRel,integ,rel,plur,The fortress with the ancient walls,U,,0,0,1,1,0,0,0,0
180,30,16,4,SemRel,unint,unrel,sing,The eraser near the novelty pen,U,,0,0,1,1,0,0,0,0
180,33,3,4,SemRel,integ,unrel,plur,The hammer for the rigid pegs,U,,0,0,1,1,0,0,0,0
180,42,9,4,SemRel,integ,rel,plur,The butler for the selfish millionaires,U,,0,0,1,1,0,0,0,0
180,49,10,4,SemRel,integ,rel,sing,The vase with the vibrant flower,U,,0,0,1,1,0,0,0,0
180,55,22,4,SemRel,unint,rel,sing,The trainer near the confident boxer,U,,0,0,1,1,0,0,0,0
180,57,15,4,SemRel,unint,unrel,plur,The church near the giant driveways,U,,0,0,1,1,0,0,0,0
181,67,4,5,SemRel,integ,unrel,plur,The coach for the disruptive teenagers,U,,0,0,1,1,0,0,0,0
182,43,3,6,SemRel,unint,rel,plur,The hammer by the rusty nails,U,,0,0,1,1,0,0,0,0
182,96,18,6,SemRel,integ,rel,sing,The table for the antique chair,U,,0,0,1,1,0,0,0,0
183,2,4,7,SemRel,unint,rel,plur,The coach near the disciplined athletes,U,,0,0,1,1,0,0,0,0
183,20,22,7,SemRel,unint,unrel,plur,The trainer near the confident actors,U,,0,0,1,1,0,0,0,0
